"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"dic-13",1.29082865237254,-0.342798214470237,-0.156876325980282,-0.0498608130576091,0.605766237232732,-0.490434598265159,-0.936747807553802
"ene-14",1.47999215341943,-0.259935251019289,-0.704706742162217,0.199422027637788,0.964734276921903,-0.522816018442596,-0.942172429386808
"feb-14",1.44253036203563,-0.153654493549594,-0.719613692262406,0.0824214606447384,0.619572700297701,-0.644246344107984,-0.942172429386808
"mar-14",1.37428313812852,-0.159841803674949,-0.777999246821478,-0.0379219796909719,0.771443794012349,-0.636150989063624,-0.936747807553802
"abr-14",1.48444305932641,-0.0870821694160351,-1.02769066099964,-0.0226402729816755,0.536733921907891,-0.644246344107984,-0.947597051219813
"may-14",1.58310480693125,-0.0994567896667439,-1.00657248169104,0.159307547525885,0.937121350791966,-0.765676669773372,-0.953021673052819
"jun-14",1.31605045251213,-0.222811390267163,-0.338244218865911,0.07143773394743,0.854282572402157,-0.733295249595935,-0.953021673052819
"jul-14",1.23407960205848,-0.267375687245981,-0.95564040218206,0.252908001120326,0.868089035467126,-0.781867379862091,-0.947597051219813
"ago-14",1.05604336577906,-0.510247189761472,-0.417747952733585,0.443451781651864,0.854282572402157,-0.879011640394402,-0.947597051219813
"sep-14",0.662138193010853,-0.487847560700063,-0.70098000463717,0.473537641735793,0.950927813856934,-0.78996273490645,-0.947597051219813
"oct-14",0.128400392998184,-0.682238747170056,-0.787937213554937,0.176021914239178,0.812863183207253,-0.976155900926712,-0.953021673052819
"nov-14",-0.349330174351586,-0.941009287096268,-0.0587389044873732,0.205152667653774,1.17183122289642,-0.951869835793634,-0.936747807553802
"dic-14",-0.535897313619392,-1.11676022280886,0.16113860949041,0.197034260964461,0.826669646272222,-1.04901409632595,-0.893350832889756
"ene-15",-0.47951917213091,-1.10109614654214,-0.786694967713255,0.265324387821629,1.15802475983145,-1.3161608127898,-0.898775454722762
"feb-15",-0.559635478456648,-1.23541560052927,-0.544457028585189,0.622534282151431,0.90950842466203,-1.23520726234621,-0.88792621105675
"mar-15",-0.113432161281358,-1.08997465239277,-0.636383220869685,0.725685802439182,0.964734276921903,-1.18663513208005,-0.871652345557733
